State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Room Boy,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Canvassar,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Mason,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Plumber,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Painter,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Boarding and Lodges,Electrician,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Furniture,Carpenter,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Furniture,Polisher,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Furniture,Rattan Worker,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Technician in Musical Instrument Shop,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,"Umbrella Fitting, Stitching and Cutting in Umbrella Shop",,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Polisher in Automobile Dealer Shop,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Suitcase / All kinds of bags and purse makers (other than in leather),,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Operator in Petrol Bunks,,02-09-2024,02-09-2024,,11131,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Photo Frame Worker and Cutter,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Skilled Labour in Lift Installing Establishments,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Air-Condition Plant Operator,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Fruit Juice and Lassi Makers in Shops,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Engraver in Steel and Aluminium Vessels Shop,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,Firewood Cutter in Firewood Shop,,02-09-2024,02-09-2024,,11192,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Miscellaneous Workers,"Tyre Grinder in Tyre Resoling, Retreading and Tube Vulcanising Shop",,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
